Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),cover (%),Canopy width (avg in m),Area (m2),biomass_kg/m2,Notes,mort_status,veg_type,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,1,PEAR,south,,A,55,24,4,,0.14,0.0154,0.0152,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,2,PEAR,south,,A,46,30,10,,0.2,0.0314,0.0260,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,3,GRCA,central,,A,18,18,17,,0.175,0.0241,0.0035,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,4,STPU,central,IRV,A,40,38,15,,0.265,0.0552,0.0176,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,5,LECO,central,,A,35,61,54,,0.575,0.2597,0.0727,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,6,LECO,central,,A,27,21,19,,0.2,0.0314,0.0068,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,7,BRCA,central,,A,52,39,28.5,,0.3375,0.0895,0.0372,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,8,SAAP,central,,A,44,31,20.5,,0.2575,0.0521,0.0412,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,B,9,ISME,central,,A,25,11,9,,0.1,0.0079,0.0035,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,1,SPAM,south,,A,30,18,18,,0.18,0.0254,0.0061,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,2,SPAM,south,,A,35,22,7,,0.145,0.0165,0.0046,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,3,BOBA,central,,A,48,40,21,,0.305,0.0731,0.0281,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,4,ENCA,central,,A,17.5,17.5,11,,0.1425,0.0159,0.0050,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,5,ENCA,central,,A,26,23,14,,0.185,0.0269,0.0126,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,6,COFI,central,,A,5.5,12.5,9,,0.1075,0.0091,0.0004,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,7,COFI,central,,A,7,11,8,,0.095,0.0071,0.0004,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,8,SAAP,central,,A,13.5,13,8.5,,0.1075,0.0091,0.0022,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,C,9,ISME,central,,A,29,20,16,,0.18,0.0254,0.0133,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,1,EUMI,south,,A,29,22,16,,0.19,0.0284,0.0148,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,2,HEWH,central,,D,,,,,0,0.0000,0.0000,,0,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,3,BRCA,central,,A,57,29,14,,0.215,0.0363,0.0166,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,4,BAPI,central,,A,43,36,20,,0.28,0.0616,0.0477,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,5,LYCA,central,,A,30,41.5,20.5,,0.31,0.0755,0.0408,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,6,HEWH,central,,A,18,36,30,,0.33,0.0855,0.0277,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,7,STPU,central,,A,10,20,15,,0.175,0.0241,0.0019,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,8,ACGL,central,,A,7,11.5,5,,0.0825,0.0053,0.0007,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,D,9,ACGL,central,,A,17,36,28,,0.32,0.0804,0.0246,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,1,ISME,central,,A,5,4,2,,0.03,0.0007,0.0001,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,2,SODO,central,,A,28,19,9,,0.14,0.0154,0.0034,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,3,AGSH,south,,A,13,13,11,,0.12,0.0113,0.0026,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,4,STPU,central,,A,13.5,12,5,,0.085,0.0057,0.0006,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,5,BEEM,south,,A,12,8,6.5,,0.0725,0.0041,0.0009,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,6,BEEM,south,,A,13,6.5,6.5,,0.065,0.0033,0.0008,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,7,BOBA,central,,A,37,38,23,,0.305,0.0731,0.0216,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,8,ACGL,central,,A,19,38,15,,0.265,0.0552,0.0189,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,E,9,ATLE,central,,A,28,14,9,,0.115,0.0104,0.0052,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,1,LECO,central,,A,27,34,10,,0.22,0.0380,0.0082,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,2,ARCA,central,,A,12,13,12,,0.125,0.0123,0.0027,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,3,STPU,central,,A,8,15,10,,0.125,0.0123,0.0008,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,4,STPU,central,,A,13,12,10,,0.11,0.0095,0.0010,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,5,AMFR,south,,A,63,51,1,,0.26,0.0531,0.0602,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,6,SODO ,central,,A,18,12,8,,0.1,0.0079,0.0011,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,7,AGSH,south,,A,15.5,24,21,,0.225,0.0398,0.0111,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,8,LYCA,south,,A,29,23,9,,0.16,0.0201,0.0105,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,F,9,LEGI,central,,A,28,21,20,,0.205,0.0330,0.0166,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,1,LECO,central,,A,29,27,15,,0.21,0.0346,0.0080,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,2,LECO,central,,A,42,30,26,,0.28,0.0616,0.0207,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,3,BOBA,central,,A,36,40,16,,0.28,0.0616,0.0177,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,4,PEAR,south,,A,48,20,14,,0.17,0.0227,0.0196,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,5,STPU,central,,A,13,22,7,,0.145,0.0165,0.0017,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,6,EPCA,central,SD,A,20,23,15,,0.19,0.0284,0.0045,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,7,BAPI,central,,A,32,24,19,,0.215,0.0363,0.0209,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,8,EUMI,south,,A,28,22.5,14,,0.1825,0.0262,0.0132,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,G,9,BRCA,central,,A,39,22.5,11,,0.1675,0.0220,0.0069,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,1,ERFA,central,,A,14.5,21,12.5,,0.1675,0.0220,0.0058,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,2,ATLE,central,,A,15,16.5,10.5,,0.135,0.0143,0.0039,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,3,BAPI,central,,A,36.5,19,10,,0.145,0.0165,0.0108,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,4,PEAR,south,,A,43,17,16,,0.165,0.0214,0.0165,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,5,CAMA,central,,A,19,51,21.5,,0.3625,0.1032,0.0157,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,6,EPCA,central,SB,A,13,19,12,,0.155,0.0189,0.0020,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,7,ISME,central,,A,23,22,17,,0.195,0.0299,0.0124,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,8,ERFA,central,,A,18,25,23,,0.24,0.0452,0.0147,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,H,9,ERFA,central,,A,18,26,16,,0.21,0.0346,0.0112,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,1,ERFA,central,,A,15.5,15,13.5,,0.1425,0.0159,0.0044,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,2,COFI,central,,A,11,18,9,,0.135,0.0143,0.0013,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,3,COFI,central,,A,14,18.5,17.5,,0.18,0.0254,0.0028,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,4,BEEM,south,,A,13,7,2.5,,0.0475,0.0018,0.0004,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,5,BEEM,south,,A,13,7,7,,0.07,0.0038,0.0009,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,6,ARCA,central,,A,14,16,15.5,,0.1575,0.0195,0.0049,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,7,STPU,central,,A,18,34,27,,0.305,0.0731,0.0105,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,8,STPU,central,,A,18,24,18,,0.21,0.0346,0.0050,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,I,9,ATLE,central,,A,1,2.5,2.5,,0.025,0.0005,0.0000,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,1,RHIN,central,,A,18,9,8.5,,0.0875,0.0060,0.0019,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,2,RHIN,central,,A,19.5,12.5,7.5,,0.1,0.0079,0.0028,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,3,STPU,central,,A,18,28,16,,0.22,0.0380,0.0055,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,4,EUMI,south,,A,33,19,16,,0.175,0.0241,0.0143,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,5,AGSH,south,,A,17,27.5,20,,0.2375,0.0443,0.0136,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,6,BOBA,central,,A,39,40,29,,0.345,0.0935,0.0292,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,7,STPU,central,,A,22,46,34,,0.4,0.1257,0.0221,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,8,SPAM,central,,A,47,27,16,,0.215,0.0363,0.0137,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,J,9,BAPI,central,,A,39,21,17.5,,0.1925,0.0291,0.0204,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,1,SAAP,central,,A,29,35,32.5,,0.3375,0.0895,0.0467,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,2,ENCA,central,,A,22,23.5,12,,0.1775,0.0247,0.0098,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,3,ENCA,central,,A,8.5,23.5,6.5,,0.15,0.0177,0.0027,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,4,LYCA,south,,A,12.5,20,12,,0.16,0.0201,0.0045,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,5,BRCA,central,,A,24,14,10,,0.12,0.0113,0.0022,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,6,HEWH,central,,D,,,,,0,0.0000,0.0000,,0,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,7,LYCA,south,,A,14,16,15,,0.155,0.0189,0.0048,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,8,SPAM,south,,A,38,36,13.5,,0.2475,0.0481,0.0146,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,K,9,LYCA,south,,A,27,23,15,,0.19,0.0284,0.0138,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,1,SAAP,central,,A,35,37.5,20.5,,0.29,0.0661,0.0416,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,2,BAPI,central,,A,2.5,2,1,,0.015,0.0002,0.0000,EATEN TO THE GROUND,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,3,AGSH,south,,A,14,15.5,11.5,,0.135,0.0143,0.0036,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,4,LYCA,south,,A,28,31,16,,0.235,0.0434,0.0219,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,5,SODO,central,,A,24.5,17,12,,0.145,0.0165,0.0032,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,6,BAPI,central,,A,36,27,20,,0.235,0.0434,0.0281,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,7,PEAR,south,,A,49,33,26,,0.295,0.0683,0.0603,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,8,BOBA,central,,A,36,29,26,,0.275,0.0594,0.0171,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,L,9,EUMI,south,,A,42,23,12,,0.175,0.0241,0.0182,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,1,ACGL,central,,A,23,35,29.5,,0.3225,0.0817,0.0338,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,2,HEWH,central,,A,21,32,23,,0.275,0.0594,0.0225,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,3,ISME,central,,A,23,12,3.5,,0.0775,0.0047,0.0020,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,4,ARCA,central,,A,6,8.5,7,,0.0775,0.0047,0.0005,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,5,STPU,central,,A,8,3.5,1.5,,0.025,0.0005,0.0000,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,6,STPU ,central,,A,18,28,17,,0.225,0.0398,0.0057,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,7,PEAR,south,,A,48,14.5,7.5,,0.11,0.0095,0.0082,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,8,ARCA,central,,A,13,17.5,17,,0.1725,0.0234,0.0055,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,M,9,BRCA,central,,A,40,23,22,,0.225,0.0398,0.0127,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,1,EPCA,central,,A,18,30,26.5,,0.2825,0.0627,0.0090,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,2,ACGL,central,,A,19,39,23,,0.31,0.0755,0.0258,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,3,STPU,central,,A,12,15,14,,0.145,0.0165,0.0016,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,4,AMFR,south,,A,49,10.5,2.5,,0.065,0.0033,0.0029,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,5,ERFA,central,,A,12.5,17,14,,0.155,0.0189,0.0042,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,6,ACGL,central,,A,10,17,14,,0.155,0.0189,0.0034,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,7,ACGL,central,,A,11,22.5,12,,0.1725,0.0234,0.0046,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,8,ATLE,central,,A,16.5,5,4,,0.045,0.0016,0.0005,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,N,9,ATLE,central,,A,26.5,21,14.5,,0.1775,0.0247,0.0118,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,1,EPCA,central,,A,9.5,15,12,,0.135,0.0143,0.0011,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,2,N/A,,,,,,,,0,0.0000,0.0000,,,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,3,STPU,central,,A,19,15,14,,0.145,0.0165,0.0025,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,4,ERFA,central,,A,13,20,14,,0.17,0.0227,0.0053,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,5,ERFA,central,,A,21.5,16.5,12,,0.1425,0.0159,0.0062,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,6,CAMA,central,,A,14.5,21,14.5,,0.1775,0.0247,0.0029,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,7,ENCA,central,,A,19,22,19.5,,0.2075,0.0338,0.0116,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,8,ENCA,central,,A,14,7.5,6.5,,0.07,0.0038,0.0010,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,O,9,SODO,central,,A,17.5,18,16.5,,0.1725,0.0234,0.0033,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,1,STPU,central,SB,A,16.5,33,18.5,,0.2575,0.0521,0.0069,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,2,HEWH,central,,D,,,,,0,0.0000,0.0000,,0,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,3,STPU,central,,A,16,16,11,,0.135,0.0143,0.0018,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,4,BEEM,south,,A,12,6,5,,0.055,0.0024,0.0005,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,5,BEEM,south,,A,12.5,8,8,,0.08,0.0050,0.0011,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,6,COFI,central,,A,7,16.5,9,,0.1275,0.0128,0.0007,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,7,HEWH,central,,A,15.5,34,24,,0.29,0.0661,0.0184,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,8,BRCA,central,,A,35.5,16,14,,0.15,0.0177,0.0050,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,P,9,SAAP,central,,A,4.5,50.5,22,,0.3625,0.1032,0.0084,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,1,STPU,central,IRV,A,63,80,34,,0.57,0.2552,0.1286,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,2,STPU,central,SD,A,24,34,30,,0.32,0.0804,0.0154,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,3,AGSH,south,,A,10,21,11,,0.16,0.0201,0.0036,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,4,LYCA,south,,A,26,21,12,,0.165,0.0214,0.0100,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,5,EUMI,south,,A,26,22,15,,0.185,0.0269,0.0126,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,6,COFI,central,,A,12,15,14,,0.145,0.0165,0.0016,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,7,AGSH,south,,A,18,23,21.5,,0.2225,0.0389,0.0126,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,8,LYCA,south,,A,12.5,16,9,,0.125,0.0123,0.0028,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,Q,9,SAAP,central,,A,37.5,51,24,,0.375,0.1104,0.0745,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,1,LEGI,central,,A,25,18,17,,0.175,0.0241,0.0108,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,2,RHIN,central,,A,17,15,14,,0.145,0.0165,0.0051,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,3,ARCA,central,,A,13,15.5,12.5,,0.14,0.0154,0.0036,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,4,ATLE,central,,A,22,11,11,,0.11,0.0095,0.0038,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,5,GRCA,central,,A,27,76,17,,0.465,0.1698,0.0367,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,6,STPU,central,,A,17,14,11.5,,0.1275,0.0128,0.0017,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,7,ATLE,central,,A,24,21,7.5,,0.1425,0.0159,0.0069,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,8,ISME,central,,A,12,13,10,,0.115,0.0104,0.0022,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,R,9,ISME,central,,A,10,24,13,,0.185,0.0269,0.0048,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,1,BAPI,central,,A,49,21,18,,0.195,0.0299,0.0263,,1,shrubs,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,2,BOBA,central,,A,44,30,29,,0.295,0.0683,0.0241,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,3,STPU,central,,A,4,14.5,1,,0.0775,0.0047,0.0002,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,4,STPU,central,,A,13,13,6,,0.095,0.0071,0.0007,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,5,SPAM,south,,A,27,16,8,,0.12,0.0113,0.0024,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,6,SPAM,south,,A,5,8,3,,0.055,0.0024,0.0001,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,7,LECO,central,,A,47,25.5,14,,0.1975,0.0306,0.0115,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,8,LECO,central,,A,45,39,16,,0.275,0.0594,0.0214,,1,herb,,,,
2024-02-15,N.Brehm & K. Etter,tarp,C,S,9,BAPI,central,,A,45,23,18,,0.205,0.0330,0.0267,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,1,ISME,central,,A,27,21,17,,0.19,0.0284,0.0138,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,2,LYCA,central,,A,39,30,9,,0.195,0.0299,0.0210,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,3,GRCA,central,,A,23,15,15,,0.15,0.0177,0.0033,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,4,LEGI,central,,A,23.5,26,24,,0.25,0.0491,0.0208,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,5,STPU,central,,A,11,13,7.5,,0.1025,0.0083,0.0007,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,6,ARCA,central,,A,9,15,12,,0.135,0.0143,0.0023,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,7,EUMI,south,,A,26,24,22,,0.23,0.0415,0.0194,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,8,LYCA,south,,A,13,24,18.5,,0.2125,0.0355,0.0083,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,A,9,BAPI,central,,A,37,21,12,,0.165,0.0214,0.0142,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,1,PEAR,south,,A,33,34,21,,0.275,0.0594,0.0353,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,2,PEAR,south,,A,39,34,13,,0.235,0.0434,0.0304,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,3,GRCA,central,,A,12,14,12,,0.13,0.0133,0.0013,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,4,SODO,central,,A,22,19,16,,0.175,0.0241,0.0042,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,5,EMPTY,,,,,,,,0,0.0000,0.0000,,,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,6,ATLE,central,,A,18,20,8,,0.14,0.0154,0.0050,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,7,BRCA,central,,A,22,26,,,0.13,0.0133,0.0023,barely,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,8,SAAP,central,,A,33,26,21,,0.235,0.0434,0.0258,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,B,9,ISME,central,,A,30.5,19,11,,0.15,0.0177,0.0097,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,C,1,SPAM,south,,A,32,24,22.5,,0.2325,0.0425,0.0109,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,C,2,SPAM,south,,A,31,12,4,,0.08,0.0050,0.0012,barely,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,C,3,BOBA,central,,A,48,59,49,,0.54,0.2290,0.0879,,1,herb,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,C,4,ENCA,central,,A,20,32,8.5,,0.2025,0.0322,0.0116,,1,shrubs,,,,
2024-02-15,"C. Shepherd, B. DeLira, M Pratt ",mulch,D,C,5,ENCA,central,,A,36,14,13,,0.135,0.0143,0.0093,,1,shrubs,,,,
